date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:47:52	2832/2832	---M--	200	added ('OK')	image/png	etag:%225f527dea-b10%22	https://miraclestudio.design/html/deliciousa-html/assets/images/others/line4.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/others/line4.png	(from https://miraclestudio.design/html/deliciousa-html/assets/css/style.css)
11:47:52	2274/2274	---M--	200	added ('OK')	image/png	etag:%225f527de9-8e2%22	https://miraclestudio.design/html/deliciousa-html/assets/images/others/line1.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/others/line1.png	(from https://miraclestudio.design/html/deliciousa-html/assets/css/style.css)
11:47:53	2581/2581	---M--	200	added ('OK')	image/png	etag:%225f527deb-a15%22	https://miraclestudio.design/html/deliciousa-html/assets/images/others/line6.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/others/line6.png	(from https://miraclestudio.design/html/deliciousa-html/assets/css/style.css)
11:47:53	2272/2272	---M--	200	added ('OK')	image/png	etag:%225f527deb-8e0%22	https://miraclestudio.design/html/deliciousa-html/assets/images/others/line5.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/others/line5.png	(from https://miraclestudio.design/html/deliciousa-html/assets/css/style.css)
11:47:53	12884/12884	---M--	200	added ('OK')	image/png	etag:%225f527d8e-3254%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/con-pattent-top.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/con-pattent-top.png	(from https://miraclestudio.design/html/deliciousa-html/assets/css/style.css)
11:47:54	9872/9872	---M--	200	added ('OK')	image/png	etag:%225f527d8e-2690%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/con-pattent-bottom.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/con-pattent-bottom.png	(from https://miraclestudio.design/html/deliciousa-html/assets/css/style.css)
11:47:54	4429/4429	---MCZ	200	added ('OK')	text/css	etag:W/%225f527d7c-114d%22	https://miraclestudio.design/html/deliciousa-html/assets/css/color/color-two.css	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/css/color/color-two.css	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:47:55	21856/21856	---M--	200	added ('OK')	image/jpeg	etag:%225f527da3-5560%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/menu-bg.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/menu-bg.jpg	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:47:55	6312/6312	---M--	200	added ('OK')	image/png	etag:%225f527ddf-18a8%22	https://miraclestudio.design/html/deliciousa-html/assets/images/logo/logo6.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/logo/logo6.png	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:47:56	5002/5002	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Jun%202021%2008:47:55%20GMT	https://miraclestudio.design/html/deliciousa-html/signup.html	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/signup.html	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:47:57	148535/148535	---M--	200	added ('OK')	image/png	etag:%225f527dc2-24437%22	https://miraclestudio.design/html/deliciousa-html/assets/images/element/element8.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/element/element8.png	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:47:58	133290/133290	---M--	200	added ('OK')	image/jpeg	etag:%225f527dfa-208aa%22	https://miraclestudio.design/html/deliciousa-html/assets/images/slider/slider3.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/slider/slider3.jpg	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:47:59	157577/157577	---M--	200	added ('OK')	image/png	etag:%225f527d80-26789%22	https://miraclestudio.design/html/deliciousa-html/assets/images/about/about5.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/about/about5.png	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:48:00	64148/64148	---M--	200	added ('OK')	image/jpeg	etag:%225f527e50-fa94%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu6/food1.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu6/food1.jpg	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:48:00	58687/58687	---M--	200	added ('OK')	image/jpeg	etag:%225f527e51-e53f%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu6/food2.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu6/food2.jpg	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:48:01	65156/65156	---M--	200	added ('OK')	image/jpeg	etag:%225f527e51-fe84%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu6/food3.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu6/food3.jpg	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:48:01	61330/61330	---M--	200	added ('OK')	image/jpeg	etag:%225f527e52-ef92%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu6/food4.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu6/food4.jpg	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:48:02	429036/429036	---M--	200	added ('OK')	image/jpeg	etag:%225f527d88-68bec%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/bg-pattent1.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/bg-pattent1.jpg	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:48:02	45215/45215	---M--	200	added ('OK')	image/jpeg	etag:%225f527e52-b09f%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu6/food5.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu6/food5.jpg	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:48:03	34171/34171	---M--	200	added ('OK')	image/png	etag:%225f527dbf-857b%22	https://miraclestudio.design/html/deliciousa-html/assets/images/element/element2.2.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/element/element2.2.png	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:48:03	237314/237314	---M--	200	added ('OK')	image/jpeg	etag:%225f527df6-39f02%22	https://miraclestudio.design/html/deliciousa-html/assets/images/slider/slider1.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/slider/slider1.jpg	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:48:04	87179/87179	---M--	200	added ('OK')	image/png	etag:%225f527de4-1548b%22	https://miraclestudio.design/html/deliciousa-html/assets/images/others/chefreview.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/others/chefreview.png	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:48:04	42515/42515	---M--	200	added ('OK')	image/jpeg	etag:%225f527e83-a613%22	https://miraclestudio.design/html/deliciousa-html/assets/images/blog/post/grid/1.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/blog/post/grid/1.jpg	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:48:05	68422/68422	---M--	200	added ('OK')	image/jpeg	etag:%225f527e83-10b46%22	https://miraclestudio.design/html/deliciousa-html/assets/images/blog/post/grid/2.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/blog/post/grid/2.jpg	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:48:05	553027/553027	---M--	200	added ('OK')	image/jpeg	etag:%225f527dac-87043%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/promo-bg3.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/promo-bg3.jpg	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:48:05	37864/37864	---M--	200	added ('OK')	image/jpeg	etag:%225f527eb3-93e8%22	https://miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/2/img2.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/2/img2.jpg	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:48:05	47084/47084	---M--	200	added ('OK')	image/jpeg	etag:%225f527eb3-b7ec%22	https://miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/2/img1.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/2/img1.jpg	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:48:06	43058/43058	---M--	200	added ('OK')	image/jpeg	etag:%225f527eb4-a832%22	https://miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/2/img3.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/2/img3.jpg	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:48:07	40652/40652	---M--	200	added ('OK')	image/jpeg	etag:%225f527eb4-9ecc%22	https://miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/2/img4.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/2/img4.jpg	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:48:07	48166/48166	---M--	200	added ('OK')	image/jpeg	etag:%225f527eb4-bc26%22	https://miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/2/img5.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/2/img5.jpg	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:48:08	38438/38438	---M--	200	added ('OK')	image/jpeg	etag:%225f527eb4-9626%22	https://miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/2/img6.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/2/img6.jpg	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:48:08	40212/40212	---M--	200	added ('OK')	image/jpeg	etag:%225f527eb5-9d14%22	https://miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/2/img7.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/2/img7.jpg	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:48:08	28897/28897	---M--	200	added ('OK')	image/jpeg	etag:%225f527eb5-70e1%22	https://miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/2/img8.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/2/img8.jpg	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:48:09	12022/12022	---M--	200	added ('OK')	image/png	etag:%225f527ddb-2ef6%22	https://miraclestudio.design/html/deliciousa-html/assets/images/logo/footer-logo2.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/logo/footer-logo2.png	(from https://miraclestudio.design/html/deliciousa-html/index02.html)
11:48:09	4839/4839	---M--	200	added ('OK')	image/png	etag:%225f527e6a-12e7%22	https://miraclestudio.design/html/deliciousa-html/assets/images/shop/cart/cart1.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/shop/cart/cart1.png	(from https://miraclestudio.design/html/deliciousa-html/cart.html)
11:48:09	5002/5002	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Jun%202021%2008:48:09%20GMT	https://miraclestudio.design/html/deliciousa-html/single-shop.html	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/single-shop.html	(from https://miraclestudio.design/html/deliciousa-html/cart.html)
11:48:10	4513/4513	---M--	200	added ('OK')	image/png	etag:%225f527e6a-11a1%22	https://miraclestudio.design/html/deliciousa-html/assets/images/shop/cart/cart2.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/shop/cart/cart2.png	(from https://miraclestudio.design/html/deliciousa-html/cart.html)
11:48:10	4625/4625	---M--	200	added ('OK')	image/png	etag:%225f527e6a-1211%22	https://miraclestudio.design/html/deliciousa-html/assets/images/shop/cart/cart3.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/shop/cart/cart3.png	(from https://miraclestudio.design/html/deliciousa-html/cart.html)
11:48:11	8180/8180	---MCZ	200	added ('OK')	text/css	etag:W/%225f527d59-1ff4%22	https://miraclestudio.design/html/deliciousa-html/assets/css/email-popup.css	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/css/email-popup.css	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:11	3371/3371	---MCZ	200	added ('OK')	text/css	etag:W/%225f527d7a-d2b%22	https://miraclestudio.design/html/deliciousa-html/assets/css/color/color-one.css	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/css/color/color-one.css	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:12	6122/6122	---M--	200	added ('OK')	image/png	etag:%225f527dde-17ea%22	https://miraclestudio.design/html/deliciousa-html/assets/images/logo/logo3.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/logo/logo3.png	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:12	37809/37809	---M--	200	added ('OK')	image/jpeg	etag:%225f527e38-93b1%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu/1.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu/1.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:14	48290/48290	---M--	200	added ('OK')	image/jpeg	etag:%225f527e38-bca2%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu/2.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu/2.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:14	38156/38156	---M--	200	added ('OK')	image/jpeg	etag:%225f527e38-950c%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu/3.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu/3.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:15	32367/32367	---M--	200	added ('OK')	image/jpeg	etag:%225f527e38-7e6f%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu/4.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu/4.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:15	37200/37200	---M--	200	added ('OK')	image/jpeg	etag:%225f527e39-9150%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu/5.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu/5.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:18	74217/74217	---M--	200	added ('OK')	image/jpeg	etag:%225f527d7f-121e9%22	https://miraclestudio.design/html/deliciousa-html/assets/images/about/about4.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/about/about4.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:18	13091/13091	---M--	200	added ('OK')	image/png	etag:%225f527dc3-3323%22	https://miraclestudio.design/html/deliciousa-html/assets/images/element/papers.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/element/papers.png	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:19	664699/664699	---M--	200	added ('OK')	image/jpeg	etag:%225f527dfa-a247b%22	https://miraclestudio.design/html/deliciousa-html/assets/images/slider/slider2.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/slider/slider2.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:20	80978/80978	---M--	200	added ('OK')	image/jpeg	etag:%225f527dc9-13c52%22	https://miraclestudio.design/html/deliciousa-html/assets/images/featured/featured8.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/featured/featured8.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:21	17973/17973	---M--	200	added ('OK')	image/png	etag:%225f527dbd-4635%22	https://miraclestudio.design/html/deliciousa-html/assets/images/element/element1.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/element/element1.png	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:21	91366/91366	---M--	200	added ('OK')	image/jpeg	etag:%225f527dc9-164e6%22	https://miraclestudio.design/html/deliciousa-html/assets/images/featured/featured9.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/featured/featured9.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:21	63532/63532	---M--	200	added ('OK')	image/jpeg	etag:%225f527dc9-f82c%22	https://miraclestudio.design/html/deliciousa-html/assets/images/featured/featured7.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/featured/featured7.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:22	39694/39694	---M--	200	added ('OK')	image/png	etag:%225f527dc0-9b0e%22	https://miraclestudio.design/html/deliciousa-html/assets/images/element/element2.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/element/element2.png	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:22	8283/8283	---M--	200	added ('OK')	image/png	etag:%225f527dc0-205b%22	https://miraclestudio.design/html/deliciousa-html/assets/images/element/element3.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/element/element3.png	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:22	170506/170506	---M--	200	added ('OK')	image/jpeg	etag:%225f527daa-29a0a%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/promo-bg2.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/promo-bg2.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:23	11678/11678	---M--	200	added ('OK')	image/jpeg	etag:%225f527e4d-2d9e%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu3/food1.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu3/food1.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:24	10405/10405	---M--	200	added ('OK')	image/jpeg	etag:%225f527e4d-28a5%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu3/food2.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu3/food2.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:24	9301/9301	---M--	200	added ('OK')	image/jpeg	etag:%225f527e4d-2455%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu3/food3.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu3/food3.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:25	9560/9560	---M--	200	added ('OK')	image/jpeg	etag:%225f527e4e-2558%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu3/food4.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu3/food4.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:25	9320/9320	---M--	200	added ('OK')	image/jpeg	etag:%225f527e4e-2468%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu3/food5.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu3/food5.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:25	9470/9470	---M--	200	added ('OK')	image/jpeg	etag:%225f527e4e-24fe%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu3/food6.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu3/food6.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:26	10771/10771	---M--	200	added ('OK')	image/jpeg	etag:%225f527e4e-2a13%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu3/food7.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu3/food7.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:26	10622/10622	---M--	200	added ('OK')	image/jpeg	etag:%225f527e4e-297e%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu3/food8.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/menu3/food8.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:27	42996/42996	---M--	200	added ('OK')	image/jpeg	etag:%225f527db8-a7f4%22	https://miraclestudio.design/html/deliciousa-html/assets/images/chef/chef1.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/chef/chef1.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:28	36347/36347	---M--	200	added ('OK')	image/jpeg	etag:%225f527db8-8dfb%22	https://miraclestudio.design/html/deliciousa-html/assets/images/chef/chef2.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/chef/chef2.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:29	40191/40191	---M--	200	added ('OK')	image/jpeg	etag:%225f527db8-9cff%22	https://miraclestudio.design/html/deliciousa-html/assets/images/chef/chef3.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/chef/chef3.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:29	43051/43051	---M--	200	added ('OK')	image/jpeg	etag:%225f527db8-a82b%22	https://miraclestudio.design/html/deliciousa-html/assets/images/chef/chef4.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/chef/chef4.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:30	14766/14766	---M--	200	added ('OK')	image/jpeg	etag:%225f527eb0-39ae%22	https://miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/1/img1.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/1/img1.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:31	71721/71721	---M--	200	added ('OK')	image/jpeg	etag:%225f527daf-11829%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/reservation-bg1.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/reservation-bg1.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:31	16156/16156	---M--	200	added ('OK')	image/jpeg	etag:%225f527eb0-3f1c%22	https://miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/1/img2.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/1/img2.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:31	12338/12338	---M--	200	added ('OK')	image/jpeg	etag:%225f527eb0-3032%22	https://miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/1/img3.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/1/img3.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:32	599329/599329	---M--	200	added ('OK')	image/jpeg	etag:%225f527d96-92521%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/food-menu-bg2.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/food-menu-bg2.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:32	15462/15462	---M--	200	added ('OK')	image/jpeg	etag:%225f527eb0-3c66%22	https://miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/1/img4.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/1/img4.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:32	14917/14917	---M--	200	added ('OK')	image/jpeg	etag:%225f527eb1-3a45%22	https://miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/1/img5.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/1/img5.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:32	15633/15633	---M--	200	added ('OK')	image/jpeg	etag:%225f527eb1-3d11%22	https://miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/1/img6.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/1/img6.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:33	13612/13612	---M--	200	added ('OK')	image/jpeg	etag:%225f527eb1-352c%22	https://miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/1/img7.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/1/img7.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:33	12772/12772	---M--	200	added ('OK')	image/jpeg	etag:%225f527eb1-31e4%22	https://miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/1/img8.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/widget/instagram/1/img8.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:34	5711/5711	---M--	200	added ('OK')	image/png	etag:%225f527dd9-164f%22	https://miraclestudio.design/html/deliciousa-html/assets/images/logo/footer-logo1.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/logo/footer-logo1.png	(from https://miraclestudio.design/html/deliciousa-html/index.html)
11:48:34	904023/904023	---M--	200	added ('OK')	image/jpeg	etag:%225f527d9c-dcb57%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/footer-bg1.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/footer-bg1.jpg	(from https://miraclestudio.design/html/deliciousa-html/index.html)
